customerID,Churn,CustomerStatus,ChurnFlag,RetentionPriority
0378-NHQXU,Yes,Churned,1,Priority 2 - Medium Value Churned
8241-JUIQO,No,Retained,0,Priority 5 - Other Retained
2194-IIQOF,No,Retained,0,Priority 4 - High Value Retained
4512-ZUIYL,Yes,Churned,1,Priority 3 - Low Value Churned
9631-RXVJM,No,Retained,0,Priority 5 - Other Retained
9584-EXCDZ,No,Retained,0,Priority 5 - Other Retained
7969-AULMZ,Yes,Churned,1,Priority 2 - Medium Value Churned
5093-FEGLU,No,Retained,0,Priority 5 - Other Retained
2621-UDNLU,No,Retained,0,Priority 5 - Other Retained
7526-IVLYU,No,Retained,0,Priority 5 - Other Retained
2428-HYUNX,No,Retained,0,Priority 5 - Other Retained
9214-EKVXR,No,Retained,0,Priority 5 - Other Retained
3410-MHHUM,No,Retained,0,Priority 4 - High Value Retained
0568-ONFPC,Yes,Churned,1,Priority 3 - Low Value Churned
0733-VUNUW,Yes,Churned,1,Priority 2 - Medium Value Churned
4550-EVXNY,Yes,Churned,1,Priority 3 - Low Value Churned
2122-YWVYA,No,Retained,0,Priority 5 - Other Retained
2968-SSGAA,Yes,Churned,1,Priority 2 - Medium Value Churned
2296-DKZFP,No,Retained,0,Priority 4 - High Value Retained
4844-JJWUY,Yes,Churned,1,Priority 3 - Low Value Churned
6777-TGHTM,Yes,Churned,1,Priority 1 - High Value Churned
8909-BOLNL,No,Retained,0,Priority 5 - Other Retained
6603-YRDCJ,No,Retained,0,Priority 5 - Other Retained
3538-WZPHD,Yes,Churned,1,Priority 3 - Low Value Churned
3229-USWAR,No,Retained,0,Priority 5 - Other Retained
2138-VFAPZ,No,Retained,0,Priority 5 - Other Retained
6131-JLWZM,No,Retained,0,Priority 5 - Other Retained
4785-QRJHC,Yes,Churned,1,Priority 1 - High Value Churned
0269-XFESX,No,Retained,0,Priority 5 - Other Retained
1709-EJDOX,No,Retained,0,Priority 5 - Other Retained
4316-XCSLJ,No,Retained,0,Priority 5 - Other Retained
8610-WFCJF,Yes,Churned,1,Priority 1 - High Value Churned
9693-XMUOB,No,Retained,0,Priority 4 - High Value Retained
0383-CLDDA,No,Retained,0,Priority 4 - High Value Retained
4905-JEFDW,Yes,Churned,1,Priority 3 - Low Value Churned
2709-UQGNP,No,Retained,0,Priority 5 - Other Retained
3549-ZTMNH,No,Retained,0,Priority 5 - Other Retained
7881-INRLC,Yes,Churned,1,Priority 1 - High Value Churned
8033-ATFAS,No,Retained,0,Priority 5 - Other Retained
1635-NZATJ,No,Retained,0,Priority 5 - Other Retained
0562-HKHML,No,Retained,0,Priority 5 - Other Retained
8277-RVRSV,No,Retained,0,Priority 5 - Other Retained
9943-VSZUV,No,Retained,0,Priority 4 - High Value Retained
0117-LFRMW,Yes,Churned,1,Priority 2 - Medium Value Churned
6172-FECYY,Yes,Churned,1,Priority 1 - High Value Churned
7054-ENNGU,No,Retained,0,Priority 5 - Other Retained
1455-HFBXA,No,Retained,0,Priority 4 - High Value Retained
9402-CXWPL,No,Retained,0,Priority 4 - High Value Retained
1628-BIZYP,No,Retained,0,Priority 5 - Other Retained
1965-AKTSX,Yes,Churned,1,Priority 2 - Medium Value Churned
0082-LDZUE,No,Retained,0,Priority 5 - Other Retained
4786-UKSNZ,Yes,Churned,1,Priority 3 - Low Value Churned
5343-SGUBI,No,Retained,0,Priority 4 - High Value Retained
0856-NAOES,No,Retained,0,Priority 5 - Other Retained
1976-AZZPJ,No,Retained,0,Priority 5 - Other Retained
7248-VZQLC,Yes,Churned,1,Priority 1 - High Value Churned
6156-UZDLF,No,Retained,0,Priority 5 - Other Retained
3099-OONVS,No,Retained,0,Priority 5 - Other Retained
9500-WBGRP,No,Retained,0,Priority 5 - Other Retained
5183-KLYEM,No,Retained,0,Priority 4 - High Value Retained
5144-PQCDZ,No,Retained,0,Priority 5 - Other Retained
8514-VZHEB,No,Retained,0,Priority 5 - Other Retained
6625-IUTTT,No,Retained,0,Priority 4 - High Value Retained
9355-NPPFS,No,Retained,0,Priority 5 - Other Retained
0068-FIGTF,No,Retained,0,Priority 5 - Other Retained
5965-GGPRW,No,Retained,0,Priority 4 - High Value Retained
8035-PWSEV,No,Retained,0,Priority 5 - Other Retained
2236-HILPA,No,Retained,0,Priority 5 - Other Retained
1840-BIUOG,No,Retained,0,Priority 5 - Other Retained
1356-MKYSK,No,Retained,0,Priority 5 - Other Retained
6080-LNESI,No,Retained,0,Priority 5 - Other Retained
1830-IPXVJ,No,Retained,0,Priority 5 - Other Retained
5828-DWPIL,No,Retained,0,Priority 4 - High Value Retained
8398-TBIYD,No,Retained,0,Priority 4 - High Value Retained
0011-IGKFF,Yes,Churned,1,Priority 2 - Medium Value Churned
4192-GORJT,Yes,Churned,1,Priority 3 - Low Value Churned
6496-SLWHQ,Yes,Churned,1,Priority 3 - Low Value Churned
9912-GVSEQ,Yes,Churned,1,Priority 2 - Medium Value Churned
2931-FSOHN,No,Retained,0,Priority 5 - Other Retained
9418-RUKPH,No,Retained,0,Priority 5 - Other Retained
5383-MMTWC,Yes,Churned,1,Priority 3 - Low Value Churned
9971-ZWPBF,No,Retained,0,Priority 4 - High Value Retained
4712-AUQZO,No,Retained,0,Priority 5 - Other Retained
9711-FJTBX,No,Retained,0,Priority 4 - High Value Retained
2908-ZTPNF,No,Retained,0,Priority 5 - Other Retained
7240-ETPTR,Yes,Churned,1,Priority 3 - Low Value Churned
2202-CUYXZ,Yes,Churned,1,Priority 3 - Low Value Churned
5995-OIGLP,Yes,Churned,1,Priority 3 - Low Value Churned
8421-WZOOW,No,Retained,0,Priority 4 - High Value Retained
6261-RCVNS,Yes,Churned,1,Priority 1 - High Value Churned
7951-QKZPL,Yes,Churned,1,Priority 2 - Medium Value Churned
1414-YADCW,No,Retained,0,Priority 4 - High Value Retained
8756-RDDLT,No,Retained,0,Priority 4 - High Value Retained
2862-PFNIK,No,Retained,0,Priority 5 - Other Retained
5816-QVHRX,No,Retained,0,Priority 4 - High Value Retained
4430-YHXGG,No,Retained,0,Priority 5 - Other Retained
6888-SBYAI,No,Retained,0,Priority 5 - Other Retained
7395-XWZOY,No,Retained,0,Priority 5 - Other Retained
7169-YWAMK,No,Retained,0,Priority 4 - High Value Retained
3640-PHQXK,Yes,Churned,1,Priority 1 - High Value Churned
6877-LGWXO,Yes,Churned,1,Priority 2 - Medium Value Churned
6859-RKMZJ,No,Retained,0,Priority 5 - Other Retained
2729-VNVAP,No,Retained,0,Priority 5 - Other Retained
2957-JIRMN,No,Retained,0,Priority 4 - High Value Retained
2049-BAFNW,No,Retained,0,Priority 5 - Other Retained
3842-QTGDL,No,Retained,0,Priority 5 - Other Retained
7163-OCEQI,No,Retained,0,Priority 5 - Other Retained
9782-LGXMC,No,Retained,0,Priority 4 - High Value Retained
5975-BAICR,No,Retained,0,Priority 5 - Other Retained
8019-ENHXU,Yes,Churned,1,Priority 1 - High Value Churned
5167-GBFRE,Yes,Churned,1,Priority 3 - Low Value Churned
9033-EOXWV,Yes,Churned,1,Priority 2 - Medium Value Churned
4673-KKSLS,No,Retained,0,Priority 5 - Other Retained
4853-OITSN,No,Retained,0,Priority 5 - Other Retained
9800-OUIGR,No,Retained,0,Priority 5 - Other Retained
1324-NLTJE,Yes,Churned,1,Priority 2 - Medium Value Churned
2324-EFHVG,No,Retained,0,Priority 4 - High Value Retained
7094-MSZAO,No,Retained,0,Priority 5 - Other Retained
1522-VVDMG,Yes,Churned,1,Priority 3 - Low Value Churned
6907-CQGPN,No,Retained,0,Priority 5 - Other Retained
0780-XNZFN,No,Retained,0,Priority 5 - Other Retained
0239-OXEXL,No,Retained,0,Priority 4 - High Value Retained
2675-IJRGJ,No,Retained,0,Priority 5 - Other Retained
7049-GKVZY,No,Retained,0,Priority 5 - Other Retained
8577-QSOCG,No,Retained,0,Priority 5 - Other Retained
3721-CNZHX,No,Retained,0,Priority 5 - Other Retained
0212-ISBBF,No,Retained,0,Priority 5 - Other Retained
9185-TQCVP,Yes,Churned,1,Priority 2 - Medium Value Churned
3585-YNADK,No,Retained,0,Priority 4 - High Value Retained
5271-DBYSJ,No,Retained,0,Priority 5 - Other Retained
1099-GODLO,No,Retained,0,Priority 5 - Other Retained
6828-HMKWP,No,Retained,0,Priority 5 - Other Retained
5567-WSELE,Yes,Churned,1,Priority 3 - Low Value Churned
1472-TNCWL,No,Retained,0,Priority 4 - High Value Retained
8063-RJYNF,Yes,Churned,1,Priority 2 - Medium Value Churned
0687-ZVTHB,Yes,Churned,1,Priority 1 - High Value Churned
2080-GKCWQ,No,Retained,0,Priority 5 - Other Retained
9661-ACXBS,Yes,Churned,1,Priority 1 - High Value Churned
2193-SFWQW,No,Retained,0,Priority 4 - High Value Retained
5656-JAMLX,No,Retained,0,Priority 5 - Other Retained
3462-BJQQA,No,Retained,0,Priority 5 - Other Retained
0442-TDYUO,No,Retained,0,Priority 5 - Other Retained
6733-LRIZX,No,Retained,0,Priority 4 - High Value Retained
9503-XJUME,No,Retained,0,Priority 5 - Other Retained
4367-NHWMM,No,Retained,0,Priority 5 - Other Retained
3727-RJMEO,Yes,Churned,1,Priority 3 - Low Value Churned
3779-OSWCF,No,Retained,0,Priority 4 - High Value Retained
6736-DHUQI,No,Retained,0,Priority 4 - High Value Retained
3915-ODIYG,No,Retained,0,Priority 4 - High Value Retained
1360-RCYRT,No,Retained,0,Priority 5 - Other Retained
2724-FJDYW,No,Retained,0,Priority 5 - Other Retained
4451-RWASJ,No,Retained,0,Priority 5 - Other Retained
6646-VRFOL,Yes,Churned,1,Priority 1 - High Value Churned
3460-TJBWI,No,Retained,0,Priority 5 - Other Retained
5917-HBSDW,No,Retained,0,Priority 5 - Other Retained
5685-IIXLY,Yes,Churned,1,Priority 3 - Low Value Churned
5671-UUNXD,No,Retained,0,Priority 4 - High Value Retained
0956-ACVZC,No,Retained,0,Priority 4 - High Value Retained
2325-NBPZG,No,Retained,0,Priority 5 - Other Retained
4250-ZBWLV,Yes,Churned,1,Priority 1 - High Value Churned
4482-FTFFX,No,Retained,0,Priority 5 - Other Retained
8859-DZTGQ,No,Retained,0,Priority 5 - Other Retained
0440-MOGPM,No,Retained,0,Priority 4 - High Value Retained
0020-JDNXP,No,Retained,0,Priority 5 - Other Retained
3752-CQSJI,No,Retained,0,Priority 5 - Other Retained
5025-GOOKI,No,Retained,0,Priority 5 - Other Retained
4698-KVLLG,No,Retained,0,Priority 5 - Other Retained
5095-AESKG,Yes,Churned,1,Priority 3 - Low Value Churned
2887-JPYLU,No,Retained,0,Priority 5 - Other Retained
4770-QAZXN,No,Retained,0,Priority 5 - Other Retained
4896-CPRPF,No,Retained,0,Priority 5 - Other Retained
1871-MOWRM,Yes,Churned,1,Priority 2 - Medium Value Churned
9714-EDSUC,No,Retained,0,Priority 5 - Other Retained
2027-OAQQC,Yes,Churned,1,Priority 2 - Medium Value Churned
0282-NVSJS,No,Retained,0,Priority 5 - Other Retained
9090-SGQXL,Yes,Churned,1,Priority 1 - High Value Churned
6595-YGXIT,Yes,Churned,1,Priority 2 - Medium Value Churned
7353-YOWFP,No,Retained,0,Priority 5 - Other Retained
9835-ZIITK,Yes,Churned,1,Priority 1 - High Value Churned
8008-ESFLK,No,Retained,0,Priority 4 - High Value Retained
7537-CBQUZ,No,Retained,0,Priority 4 - High Value Retained
1555-DJEQW,Yes,Churned,1,Priority 1 - High Value Churned
5649-TJHOV,Yes,Churned,1,Priority 2 - Medium Value Churned
0519-XUZJU,Yes,Churned,1,Priority 3 - Low Value Churned
3363-EWLGO,No,Retained,0,Priority 5 - Other Retained
4750-UKWJK,No,Retained,0,Priority 5 - Other Retained
6338-AVWCY,Yes,Churned,1,Priority 3 - Low Value Churned
1689-YQBYY,No,Retained,0,Priority 5 - Other Retained
4487-ZYJZK,No,Retained,0,Priority 5 - Other Retained
2959-FENLU,No,Retained,0,Priority 5 - Other Retained
0708-LGSMF,No,Retained,0,Priority 5 - Other Retained
9253-QXKBE,Yes,Churned,1,Priority 2 - Medium Value Churned
7634-HLQJR,No,Retained,0,Priority 5 - Other Retained
0487-RPVUM,No,Retained,0,Priority 4 - High Value Retained
4079-ULGFR,No,Retained,0,Priority 5 - Other Retained
2516-XSJKX,No,Retained,0,Priority 4 - High Value Retained
0057-QBUQH,No,Retained,0,Priority 5 - Other Retained
9445-SZLCH,Yes,Churned,1,Priority 1 - High Value Churned
6599-SFQVE,No,Retained,0,Priority 5 - Other Retained
8331-ZXFOE,No,Retained,0,Priority 4 - High Value Retained
4003-FUSHP,No,Retained,0,Priority 5 - Other Retained
0356-ERHVT,No,Retained,0,Priority 5 - Other Retained
7325-ENZFI,No,Retained,0,Priority 5 - Other Retained
4884-ZTHVF,No,Retained,0,Priority 5 - Other Retained
3920-HIHMQ,No,Retained,0,Priority 5 - Other Retained
3055-OYMSE,No,Retained,0,Priority 4 - High Value Retained
0613-WUXUM,No,Retained,0,Priority 5 - Other Retained
7568-PODML,Yes,Churned,1,Priority 3 - Low Value Churned
4458-KVRBJ,No,Retained,0,Priority 5 - Other Retained
5349-IECLD,Yes,Churned,1,Priority 3 - Low Value Churned
1397-XKKWR,No,Retained,0,Priority 5 - Other Retained
3945-GFWQL,Yes,Churned,1,Priority 3 - Low Value Churned
8097-OMULG,No,Retained,0,Priority 4 - High Value Retained
6013-BHCAW,No,Retained,0,Priority 4 - High Value Retained
0401-WDBXM,No,Retained,0,Priority 4 - High Value Retained
3387-PLKUI,No,Retained,0,Priority 5 - Other Retained
6096-EGVTU,No,Retained,0,Priority 5 - Other Retained
3797-VTIDR,Yes,Churned,1,Priority 3 - Low Value Churned
5081-NWSUP,No,Retained,0,Priority 5 - Other Retained
2580-ATZSQ,No,Retained,0,Priority 4 - High Value Retained
8085-MSNLK,No,Retained,0,Priority 4 - High Value Retained
9691-HKOVS,No,Retained,0,Priority 4 - High Value Retained
9881-VCZEP,No,Retained,0,Priority 5 - Other Retained
9526-BIHHD,Yes,Churned,1,Priority 3 - Low Value Churned
8757-TFHHJ,No,Retained,0,Priority 5 - Other Retained
4523-WXCEF,Yes,Churned,1,Priority 1 - High Value Churned
1468-DEFNC,No,Retained,0,Priority 5 - Other Retained
5119-KEPFY,No,Retained,0,Priority 4 - High Value Retained
8364-TRMMK,Yes,Churned,1,Priority 3 - Low Value Churned
0916-KNFAJ,No,Retained,0,Priority 4 - High Value Retained
8319-QBEHW,No,Retained,0,Priority 5 - Other Retained
3063-QFSZL,Yes,Churned,1,Priority 3 - Low Value Churned
8775-LHDJH,Yes,Churned,1,Priority 3 - Low Value Churned
9625-QNLUX,No,Retained,0,Priority 4 - High Value Retained
3097-NQYSN,Yes,Churned,1,Priority 3 - Low Value Churned
4024-CSNBY,No,Retained,0,Priority 4 - High Value Retained
7110-BDTWG,No,Retained,0,Priority 4 - High Value Retained
7493-GVFIO,No,Retained,0,Priority 5 - Other Retained
0690-SRQID,No,Retained,0,Priority 5 - Other Retained
9605-WGJVW,No,Retained,0,Priority 5 - Other Retained
9114-DPSIA,No,Retained,0,Priority 4 - High Value Retained
4700-UBQMV,No,Retained,0,Priority 5 - Other Retained
7711-GQBZC,No,Retained,0,Priority 5 - Other Retained
3565-UNOCC,Yes,Churned,1,Priority 1 - High Value Churned
4627-MIHJH,No,Retained,0,Priority 4 - High Value Retained
9795-NREXC,No,Retained,0,Priority 4 - High Value Retained
8573-CGOCC,No,Retained,0,Priority 5 - Other Retained
7356-AYNJP,No,Retained,0,Priority 5 - Other Retained
9249-FXSCK,Yes,Churned,1,Priority 1 - High Value Churned
5493-SDRDQ,Yes,Churned,1,Priority 3 - Low Value Churned
6286-SUUWT,No,Retained,0,Priority 5 - Other Retained
4819-HJPIW,No,Retained,0,Priority 5 - Other Retained
8654-DHAOW,No,Retained,0,Priority 5 - Other Retained
5438-QMDDL,No,Retained,0,Priority 5 - Other Retained
9812-GHVRI,No,Retained,0,Priority 4 - High Value Retained
5553-AOINX,No,Retained,0,Priority 4 - High Value Retained
1228-ZLNBX,No,Retained,0,Priority 5 - Other Retained
4226-KKDON,No,Retained,0,Priority 5 - Other Retained
3831-YCPUO,No,Retained,0,Priority 4 - High Value Retained
7445-WMRBW,No,Retained,0,Priority 4 - High Value Retained
3308-DGHKL,No,Retained,0,Priority 5 - Other Retained
9924-JPRMC,No,Retained,0,Priority 4 - High Value Retained
0080-EMYVY,No,Retained,0,Priority 5 - Other Retained
6218-KNUBD,No,Retained,0,Priority 5 - Other Retained
7337-CINUD,No,Retained,0,Priority 5 - Other Retained
7609-NRNCA,No,Retained,0,Priority 5 - Other Retained
0623-EJQEG,No,Retained,0,Priority 4 - High Value Retained
7153-CHRBV,No,Retained,0,Priority 4 - High Value Retained
0871-URUWO,Yes,Churned,1,Priority 2 - Medium Value Churned
9190-MFJLN,Yes,Churned,1,Priority 2 - Medium Value Churned
6198-PNNSZ,No,Retained,0,Priority 4 - High Value Retained
3317-VLGQT,No,Retained,0,Priority 5 - Other Retained
4132-POCZS,No,Retained,0,Priority 5 - Other Retained
5614-DNZCE,No,Retained,0,Priority 4 - High Value Retained
1095-JUDTC,Yes,Churned,1,Priority 1 - High Value Churned
3896-RCYYE,No,Retained,0,Priority 4 - High Value Retained
9638-JIQYA,No,Retained,0,Priority 5 - Other Retained
3258-SANFR,No,Retained,0,Priority 5 - Other Retained
3726-TBHQT,No,Retained,0,Priority 4 - High Value Retained
3190-ITQXP,No,Retained,0,Priority 5 - Other Retained
0870-VEMYL,Yes,Churned,1,Priority 3 - Low Value Churned
4833-QTJNO,No,Retained,0,Priority 4 - High Value Retained
3039-MJSLN,No,Retained,0,Priority 5 - Other Retained
0178-CIIKR,No,Retained,0,Priority 5 - Other Retained
5385-SUIRI,Yes,Churned,1,Priority 1 - High Value Churned
3982-XWFZQ,Yes,Churned,1,Priority 2 - Medium Value Churned
5774-QPLTF,No,Retained,0,Priority 5 - Other Retained
2322-VCZHZ,No,Retained,0,Priority 5 - Other Retained
5010-IPEAQ,No,Retained,0,Priority 4 - High Value Retained
4009-ALQFH,Yes,Churned,1,Priority 2 - Medium Value Churned
6383-ZTSIW,No,Retained,0,Priority 4 - High Value Retained
8990-YOZLV,No,Retained,0,Priority 4 - High Value Retained
3069-SSVSN,No,Retained,0,Priority 5 - Other Retained
5222-IMUKT,No,Retained,0,Priority 4 - High Value Retained
3627-FCRDW,Yes,Churned,1,Priority 3 - Low Value Churned
7562-GSUHK,Yes,Churned,1,Priority 2 - Medium Value Churned
6685-XSHHU,No,Retained,0,Priority 5 - Other Retained
8901-UPRHR,No,Retained,0,Priority 4 - High Value Retained
4903-UYAVB,Yes,Churned,1,Priority 3 - Low Value Churned
0118-JPNOY,No,Retained,0,Priority 5 - Other Retained
6776-TLWOI,Yes,Churned,1,Priority 3 - Low Value Churned
3845-FXCYS,No,Retained,0,Priority 5 - Other Retained
5857-XRECV,No,Retained,0,Priority 5 - Other Retained
0725-CXOTM,No,Retained,0,Priority 4 - High Value Retained
4343-EJVQB,No,Retained,0,Priority 5 - Other Retained
9000-PLFUZ,No,Retained,0,Priority 4 - High Value Retained
3427-GGZZI,No,Retained,0,Priority 5 - Other Retained
7779-ORAEL,No,Retained,0,Priority 4 - High Value Retained
0644-OQMDK,No,Retained,0,Priority 5 - Other Retained
4077-CROMM,Yes,Churned,1,Priority 1 - High Value Churned
3154-CFSZG,No,Retained,0,Priority 4 - High Value Retained
2868-MZAGQ,Yes,Churned,1,Priority 3 - Low Value Churned
4847-QNOKA,Yes,Churned,1,Priority 3 - Low Value Churned
2220-IAHLS,No,Retained,0,Priority 5 - Other Retained
1658-XUHBX,No,Retained,0,Priority 4 - High Value Retained
6379-RXJRQ,Yes,Churned,1,Priority 3 - Low Value Churned
2378-HTWFW,No,Retained,0,Priority 4 - High Value Retained
8650-RHRKE,Yes,Churned,1,Priority 3 - Low Value Churned
4377-VDHYI,No,Retained,0,Priority 4 - High Value Retained
0475-RIJEP,Yes,Churned,1,Priority 1 - High Value Churned
1260-TTRXI,Yes,Churned,1,Priority 3 - Low Value Churned
3719-TDVQB,No,Retained,0,Priority 5 - Other Retained
6328-ZPBGN,Yes,Churned,1,Priority 2 - Medium Value Churned
0201-MIBOL,No,Retained,0,Priority 4 - High Value Retained
4937-QPZPO,No,Retained,0,Priority 4 - High Value Retained
2925-VDZHY,No,Retained,0,Priority 4 - High Value Retained
6981-TDRFT,No,Retained,0,Priority 5 - Other Retained
3413-CSSTH,No,Retained,0,Priority 5 - Other Retained
8033-VCZGH,No,Retained,0,Priority 4 - High Value Retained
4789-KWMXN,Yes,Churned,1,Priority 1 - High Value Churned
0224-NIJLP,No,Retained,0,Priority 5 - Other Retained
7542-CYDDM,No,Retained,0,Priority 5 - Other Retained
4718-WXBGI,No,Retained,0,Priority 4 - High Value Retained
2867-UIMSS,Yes,Churned,1,Priority 3 - Low Value Churned
8495-PRWFH,No,Retained,0,Priority 5 - Other Retained
0439-IFYUN,No,Retained,0,Priority 5 - Other Retained
5716-LIBJC,No,Retained,0,Priority 5 - Other Retained
2868-LLSKM,No,Retained,0,Priority 4 - High Value Retained
8111-RKSPX,Yes,Churned,1,Priority 3 - Low Value Churned
2988-QRAJY,No,Retained,0,Priority 4 - High Value Retained
1585-MQSSU,Yes,Churned,1,Priority 2 - Medium Value Churned
0071-NDAFP,No,Retained,0,Priority 5 - Other Retained
2856-NNASM,Yes,Churned,1,Priority 1 - High Value Churned
7328-ZJAJO,No,Retained,0,Priority 5 - Other Retained
6458-CYIDZ,No,Retained,0,Priority 5 - Other Retained
8559-CIZFV,Yes,Churned,1,Priority 2 - Medium Value Churned
1090-PYKCI,No,Retained,0,Priority 4 - High Value Retained
3058-WQDRE,No,Retained,0,Priority 5 - Other Retained
7547-EKNFS,Yes,Churned,1,Priority 1 - High Value Churned
2279-AXJJK,No,Retained,0,Priority 4 - High Value Retained
6769-DYBQN,Yes,Churned,1,Priority 1 - High Value Churned
0909-SELIE,No,Retained,0,Priority 4 - High Value Retained
3417-TSCIC,No,Retained,0,Priority 5 - Other Retained
1042-HFUCW,No,Retained,0,Priority 5 - Other Retained
4439-JMPMT,Yes,Churned,1,Priority 3 - Low Value Churned
6537-OTKMY,No,Retained,0,Priority 5 - Other Retained
8999-EXMNO,No,Retained,0,Priority 5 - Other Retained
6725-TPKJO,No,Retained,0,Priority 5 - Other Retained
2446-BEGGB,Yes,Churned,1,Priority 3 - Low Value Churned
7162-WPHPM,No,Retained,0,Priority 4 - High Value Retained
1599-MMYRQ,No,Retained,0,Priority 4 - High Value Retained
8821-KVZKQ,No,Retained,0,Priority 4 - High Value Retained
1496-GGSUK,Yes,Churned,1,Priority 3 - Low Value Churned
6434-TTGJP,No,Retained,0,Priority 5 - Other Retained
0042-JVWOJ,No,Retained,0,Priority 5 - Other Retained
0130-SXOUN,No,Retained,0,Priority 4 - High Value Retained
2575-GFSOE,Yes,Churned,1,Priority 3 - Low Value Churned
2330-PQGDQ,No,Retained,0,Priority 4 - High Value Retained
1452-UZOSF,No,Retained,0,Priority 4 - High Value Retained
