customerID,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,MonthlyChargeBand,TotalCharges,CustomerValue,IsMonthToMonth
2056-EVGZL,One year,No,Credit card (automatic),105.75,Very High,7322.5,High Value,No
8777-MBMTS,Two year,Yes,Credit card (automatic),105.85,Very High,6725.5,High Value,No
7753-USQYQ,One year,Yes,Electronic check,64.2,Medium,3627.3,High Value,No
5366-IJEQJ,Month-to-month,Yes,Electronic check,88.7,High,1761.45,Medium Value,Yes
7661-CPURM,One year,Yes,Credit card (automatic),87.7,High,1725.95,Medium Value,No
6233-HXJMX,Month-to-month,Yes,Credit card (automatic),89.3,High,4192.15,High Value,Yes
5902-WBLSE,Two year,Yes,Credit card (automatic),20.15,Low,1411.2,Medium Value,No
1981-INRFU,Month-to-month,Yes,Electronic check,79.75,High,164.5,Low Value,Yes
4971-PUYQO,Month-to-month,Yes,Mailed check,94.55,Very High,2724.6,Medium Value,Yes
3239-TPHPZ,Two year,Yes,Electronic check,20.05,Low,264.55,Low Value,No
5115-GZDEL,Two year,No,Credit card (automatic),67.2,Medium,4671.7,High Value,No
3338-CVVEH,Month-to-month,No,Electronic check,94.55,Very High,1173.55,Medium Value,Yes
8485-GJCDN,Month-to-month,Yes,Mailed check,69.05,Medium,318.5,Low Value,Yes
2615-YVMYX,Month-to-month,Yes,Electronic check,107.5,Very High,7713.55,High Value,Yes
2851-STERV,One year,Yes,Electronic check,73,High,2471.25,Medium Value,No
4393-GEADV,Two year,No,Credit card (automatic),114.75,Very High,7842.3,High Value,No
8486-AYEQH,Month-to-month,Yes,Electronic check,76.05,High,2227.8,Medium Value,Yes
1527-SXDPN,Two year,Yes,Bank transfer (automatic),96.25,Very High,4990.25,High Value,No
6029-WTIPC,Month-to-month,Yes,Electronic check,101.1,Very High,3744.05,High Value,Yes
8634-CILSZ,One year,Yes,Bank transfer (automatic),104.7,Very High,7220.35,High Value,No
5419-JKZNQ,Month-to-month,No,Mailed check,77.9,High,2351.45,Medium Value,Yes
2495-KZNFB,Month-to-month,Yes,Electronic check,90.65,Very High,2989.6,High Value,Yes
1409-PHXTF,Two year,Yes,Electronic check,110.45,Very High,6077.75,High Value,No
4560-WQAQW,One year,No,Bank transfer (automatic),68.7,Medium,4070.95,High Value,No
9591-YVTEB,Month-to-month,Yes,Electronic check,44.85,Medium,2479.05,Medium Value,Yes
9309-BZGNT,One year,Yes,Credit card (automatic),29.8,Low,2134.3,Medium Value,No
4274-DRSQT,One year,Yes,Bank transfer (automatic),88.9,High,6000.1,High Value,No
2027-DNKIV,One year,Yes,Mailed check,58.75,Medium,2203.1,Medium Value,No
8075-GXIUB,One year,No,Credit card (automatic),19.85,Low,183.15,Low Value,No
2885-HIJDH,Two year,No,Bank transfer (automatic),86.9,High,6194.1,High Value,No
5424-RLQLC,Month-to-month,Yes,Mailed check,59.65,Medium,638.95,Low Value,Yes
6682-QJDGB,Month-to-month,Yes,Mailed check,55.25,Medium,2139.2,Medium Value,Yes
6507-DTJZV,Month-to-month,No,Credit card (automatic),66.4,Medium,831.75,Medium Value,Yes
8780-IXSTS,Month-to-month,Yes,Electronic check,90.1,Very High,521.3,Low Value,Yes
7673-BQGKU,Two year,No,Bank transfer (automatic),20.15,Low,1337.5,Medium Value,No
6723-WSNTY,One year,Yes,Credit card (automatic),108.1,Very High,7181.95,High Value,No
9530-EHPOH,Month-to-month,No,Electronic check,53.75,Medium,608,Low Value,Yes
2725-IWWBA,One year,No,Mailed check,56.9,Medium,2560.1,Medium Value,No
0345-HKJVM,Month-to-month,No,Electronic check,89.3,High,577.6,Low Value,Yes
1061-PNTHC,Month-to-month,Yes,Mailed check,109.6,Very High,5953,High Value,Yes
0394-YONDK,Two year,No,Credit card (automatic),25.15,Low,1790.15,Medium Value,No
6574-MCOEH,One year,Yes,Electronic check,79.15,High,2531.4,Medium Value,No
7399-QHBJS,Two year,No,Credit card (automatic),66.75,Medium,4760.3,High Value,No
3049-SOLAY,Month-to-month,Yes,Electronic check,95.2,Very High,292.85,Low Value,Yes
0997-YTLNY,Month-to-month,No,Mailed check,48.8,Medium,953.65,Medium Value,Yes
3317-HRTNN,Month-to-month,No,Electronic check,45.7,Medium,198,Low Value,Yes
9479-HYNYL,Two year,Yes,Credit card (automatic),80.7,High,5705.05,High Value,No
3235-ETOOB,Month-to-month,Yes,Electronic check,74.5,High,609.9,Low Value,Yes
9708-KFDBY,Month-to-month,No,Credit card (automatic),20.55,Low,20.55,Low Value,Yes
8058-INTPH,Month-to-month,Yes,Electronic check,79.65,High,79.65,Low Value,Yes
3642-GKTCT,One year,Yes,Mailed check,115.1,Very High,6993.65,High Value,No
0774-RMNUW,Two year,No,Bank transfer (automatic),59.7,Medium,4122.65,High Value,No
1334-PDUKM,One year,No,Credit card (automatic),86.45,High,5762.95,High Value,No
0756-MPZRL,One year,No,Credit card (automatic),33.7,Low,1537.85,Medium Value,No
2242-MFOTG,One year,No,Bank transfer (automatic),80.1,High,2603.3,Medium Value,No
2927-CVULT,Two year,Yes,Bank transfer (automatic),104.05,Very High,5566.4,High Value,No
2144-BFDSO,Month-to-month,No,Bank transfer (automatic),108.75,Very High,5431.9,High Value,Yes
8745-PVESG,One year,Yes,Credit card (automatic),41.1,Medium,2258.25,Medium Value,No
7647-GYYKX,Two year,Yes,Bank transfer (automatic),20.35,Low,1092.35,Medium Value,No
5647-FXOTP,Month-to-month,Yes,Electronic check,105.9,Very High,6401.25,High Value,Yes
5569-OUICF,Month-to-month,Yes,Credit card (automatic),101.3,Very High,2812.2,High Value,Yes
8821-XNHVZ,Month-to-month,Yes,Mailed check,80.05,High,80.05,Low Value,Yes
2082-OJVTK,Month-to-month,Yes,Electronic check,89.2,High,2698.35,Medium Value,Yes
9700-ISPUP,Month-to-month,Yes,Electronic check,65.5,Medium,616.9,Low Value,Yes
9839-ETQOE,Month-to-month,Yes,Electronic check,40.45,Medium,1912.85,Medium Value,Yes
6078-VESFR,Month-to-month,No,Bank transfer (automatic),70.45,High,849.1,Medium Value,Yes
9027-TMATR,Two year,Yes,Electronic check,78.8,High,3460.3,High Value,No
5940-NFXKV,Month-to-month,Yes,Electronic check,83.65,High,1465.75,Medium Value,Yes
1941-HOSAM,Month-to-month,Yes,Electronic check,90.1,Very High,90.1,Low Value,Yes
9110-HSGTV,Two year,Yes,Credit card (automatic),82.45,High,5555.3,High Value,No
0704-VCUMB,Two year,No,Credit card (automatic),20.25,Low,1278.8,Medium Value,No
6171-ZTVYB,Month-to-month,No,Bank transfer (automatic),66.25,Medium,2907.35,High Value,Yes
8053-WWDRO,Month-to-month,No,Bank transfer (automatic),19.5,Low,146.3,Low Value,Yes
9564-KCLHR,Month-to-month,No,Mailed check,51.25,Medium,51.25,Low Value,Yes
1935-IMVBB,Month-to-month,No,Mailed check,89.7,High,4952.95,High Value,Yes
2535-PBCGC,Two year,No,Bank transfer (automatic),64.55,Medium,4504.9,High Value,No
2082-CEFLT,Month-to-month,Yes,Electronic check,45.6,Medium,45.6,Low Value,Yes
1470-PSXNM,One year,Yes,Electronic check,93.65,Very High,4520.15,High Value,No
1213-NGCUN,Month-to-month,Yes,Bank transfer (automatic),49.65,Medium,267.35,Low Value,Yes
2498-XLDZR,Two year,No,Mailed check,73.6,High,2316.85,Medium Value,No
9866-OCCKE,Two year,Yes,Mailed check,109.75,Very High,8075.35,High Value,No
5338-YHWYT,Two year,No,Credit card (automatic),61.45,Medium,2302.35,Medium Value,No
7718-UPSKJ,One year,Yes,Credit card (automatic),106.4,Very High,7251.9,High Value,No
8731-WBBMB,Month-to-month,No,Bank transfer (automatic),81.9,High,2078.55,Medium Value,Yes
1448-CYWKC,One year,Yes,Credit card (automatic),105.2,Very High,6225.4,High Value,No
7901-IIDQV,One year,No,Bank transfer (automatic),54.6,Medium,1242.25,Medium Value,No
2690-DVRVK,One year,No,Electronic check,20.55,Low,99.45,Low Value,No
5688-KZTSN,Month-to-month,Yes,Electronic check,20,Low,288.05,Low Value,Yes
1270-XKUCC,Two year,No,Mailed check,19.7,Low,599.25,Low Value,No
0334-ZFJSR,One year,Yes,Credit card (automatic),66.05,Medium,3462.1,High Value,No
2894-QOJRX,Month-to-month,Yes,Bank transfer (automatic),34,Low,853,Medium Value,Yes
5747-PMBSQ,Month-to-month,Yes,Mailed check,92.5,Very High,934.1,Medium Value,Yes
5583-EJXRD,Two year,Yes,Credit card (automatic),54.05,Medium,2375.2,Medium Value,No
4565-EVZMJ,One year,Yes,Mailed check,58.9,Medium,2813.05,High Value,No
3143-JQEGI,Month-to-month,No,Electronic check,88.35,High,1222.8,Medium Value,Yes
6386-SZZKH,Two year,Yes,Bank transfer (automatic),107.95,Very High,5293.2,High Value,No
3327-YBAKM,One year,Yes,Mailed check,96.9,Very High,6314.35,High Value,No
9441-QHEVC,Month-to-month,No,Mailed check,19.1,Low,19.1,Low Value,Yes
6705-LNMDD,Month-to-month,No,Mailed check,50,Medium,1003.05,Medium Value,Yes
2580-ASVVY,Two year,No,Electronic check,45.4,Medium,1593.1,Medium Value,No
3370-GQEAL,Month-to-month,No,Electronic check,85.45,High,2509.95,Medium Value,Yes
5032-USPKF,One year,No,Bank transfer (automatic),84.1,High,3187.65,High Value,No
2982-IHMFT,Month-to-month,Yes,Mailed check,74.45,High,74.45,Low Value,Yes
3521-SYVOR,Month-to-month,Yes,Electronic check,64.75,Medium,2345.2,Medium Value,Yes
4254-QPEDE,Two year,No,Credit card (automatic),66.25,Medium,3330.1,High Value,No
6283-GITPX,Two year,Yes,Credit card (automatic),76.9,High,5522.7,High Value,No
9526-JAWYF,Month-to-month,No,Electronic check,89.8,High,2335.3,Medium Value,Yes
0771-CHWSK,Two year,Yes,Credit card (automatic),74.6,High,4798.4,High Value,No
9788-HNGUT,Two year,Yes,Credit card (automatic),116.95,Very High,8594.4,High Value,No
9495-REDIY,One year,Yes,Credit card (automatic),40.65,Medium,970.55,Medium Value,No
5375-XLDOF,Two year,Yes,Bank transfer (automatic),114.35,Very High,7665.8,High Value,No
1172-VIYBP,Two year,No,Bank transfer (automatic),69.7,Medium,3686.05,High Value,No
5649-VUKMC,One year,No,Mailed check,95.5,Very High,1115.15,Medium Value,No
6559-PDZLR,Month-to-month,Yes,Electronic check,98.65,Very High,2537,Medium Value,Yes
8992-OBVDG,Month-to-month,No,Mailed check,61.65,Medium,1393.6,Medium Value,Yes
4273-MBHYA,Month-to-month,Yes,Electronic check,89.35,High,89.35,Low Value,Yes
4724-WXVWF,Month-to-month,Yes,Electronic check,95.4,Very High,4445.3,High Value,Yes
5701-GUXDC,One year,No,Credit card (automatic),35.4,Low,978.6,Medium Value,No
1460-UZPRJ,Two year,No,Mailed check,19.95,Low,1258.15,Medium Value,No
6082-GLJIX,Month-to-month,No,Mailed check,19.25,Low,331.35,Low Value,Yes
5143-EGQFK,Month-to-month,Yes,Electronic check,29.65,Low,291.4,Low Value,Yes
4919-IKATY,Month-to-month,Yes,Electronic check,84.5,High,453.75,Low Value,Yes
2495-TTHBQ,One year,Yes,Mailed check,20.4,Low,84.75,Low Value,No
0485-ZBSLN,Two year,No,Credit card (automatic),24.75,Low,1715.1,Medium Value,No
3810-PJUHR,Two year,No,Mailed check,25.35,Low,1715.15,Medium Value,No
9050-QLROH,Month-to-month,Yes,Credit card (automatic),90.7,Very High,1597.25,Medium Value,Yes
0847-HGRML,Two year,No,Bank transfer (automatic),20,Low,1250.1,Medium Value,No
8232-CTLKO,Two year,Yes,Electronic check,59.75,Medium,3996.8,High Value,No
9227-YBAXE,Two year,Yes,Bank transfer (automatic),82.5,High,5215.1,High Value,No
6168-WFVVF,Month-to-month,Yes,Electronic check,70.3,Medium,235.5,Low Value,Yes
9860-LISIZ,Month-to-month,No,Mailed check,20.35,Low,673.2,Low Value,Yes
0112-QAWRZ,Month-to-month,Yes,Bank transfer (automatic),90.8,Very High,1442.2,Medium Value,Yes
0877-SDMBN,One year,Yes,Bank transfer (automatic),103.95,Very High,5639.05,High Value,No
2786-GCDPI,Month-to-month,Yes,Electronic check,104.95,Very High,5222.35,High Value,Yes
4043-MKDTV,Two year,Yes,Electronic check,105.25,Very High,7291.75,High Value,No
8065-YKXKD,Month-to-month,Yes,Electronic check,74.75,High,799.65,Medium Value,Yes
9637-EIHEQ,Month-to-month,Yes,Electronic check,50.8,Medium,50.8,Low Value,Yes
9229-RQABD,One year,No,Mailed check,23.75,Low,424.5,Low Value,No
8313-KTIHG,Month-to-month,Yes,Electronic check,61.3,Medium,249.4,Low Value,Yes
5320-BRKGK,Two year,No,Mailed check,75.8,High,4415.75,High Value,No
6284-KMNUF,One year,Yes,Electronic check,98,Very High,5270.6,High Value,No
9689-PTNPG,Month-to-month,Yes,Electronic check,80.25,High,144.55,Low Value,Yes
9465-RWMXL,Month-to-month,Yes,Electronic check,78.9,High,2447.95,Medium Value,Yes
6229-UOLQL,One year,Yes,Mailed check,52,Medium,2884.9,High Value,No
2362-IBOOY,Month-to-month,Yes,Electronic check,84.75,High,3050.15,High Value,Yes
3137-LUPIX,Month-to-month,Yes,Mailed check,64.4,Medium,253,Low Value,Yes
0843-WTBXE,Month-to-month,No,Bank transfer (automatic),85.45,High,4517.25,High Value,Yes
6143-JQKEA,Month-to-month,Yes,Credit card (automatic),45.8,Medium,436.2,Low Value,Yes
8676-OOQEJ,Month-to-month,No,Electronic check,30.5,Low,118.4,Low Value,Yes
5515-IDEJJ,Month-to-month,No,Mailed check,19.9,Low,19.9,Low Value,Yes
9701-CDXHR,Month-to-month,No,Mailed check,69.15,Medium,3649.6,High Value,Yes
7450-NWRTR,Month-to-month,Yes,Electronic check,99.45,Very High,1200.15,Medium Value,Yes
8124-NZVGJ,One year,Yes,Mailed check,49.25,Medium,255.6,Low Value,No
2162-FRZAA,Two year,No,Bank transfer (automatic),39.35,Medium,2395.05,Medium Value,No
5376-DEQCP,Month-to-month,Yes,Electronic check,70.6,High,70.6,Low Value,Yes
5118-MUEYH,Month-to-month,Yes,Credit card (automatic),105.1,Very High,5083.55,High Value,Yes
9095-HFAFX,Month-to-month,Yes,Credit card (automatic),81,High,389.6,Low Value,Yes
5627-TVBPP,One year,Yes,Credit card (automatic),20.1,Low,644.5,Low Value,No
2379-ENZGV,Month-to-month,Yes,Electronic check,84.85,High,523.5,Low Value,Yes
3936-QQFLL,Month-to-month,No,Mailed check,19.75,Low,39.3,Low Value,Yes
2589-AYCRP,One year,No,Bank transfer (automatic),19.75,Low,989.05,Medium Value,No
4067-HLYQI,Month-to-month,Yes,Bank transfer (automatic),70.4,High,2406.1,Medium Value,Yes
5124-EOGYE,Two year,No,Mailed check,20.45,Low,638.55,Low Value,No
5057-RKGLH,Two year,No,Mailed check,20.35,Low,191.1,Low Value,No
0292-WEGCH,Month-to-month,Yes,Electronic check,86.2,High,4524.05,High Value,Yes
8910-ICHIU,One year,Yes,Credit card (automatic),95.65,Very High,4664.2,High Value,No
4097-YODCF,One year,Yes,Electronic check,103.8,Very High,3470.8,High Value,No
9715-WZCLW,Two year,Yes,Electronic check,97.2,Very High,6910.3,High Value,No
9786-YWNHU,Two year,No,Mailed check,63.55,Medium,4014.2,High Value,No
6407-GSJNL,Two year,No,Bank transfer (automatic),24.95,Low,1288,Medium Value,No
6005-OBZPH,Month-to-month,Yes,Electronic check,89.15,High,2277.65,Medium Value,Yes
4049-ZPALD,Two year,Yes,Bank transfer (automatic),99,Very High,6375.8,High Value,No
7932-WPTDS,Month-to-month,Yes,Electronic check,24.8,Low,24.8,Low Value,Yes
3733-UOCWF,One year,Yes,Bank transfer (automatic),85.55,High,5251.75,High Value,No
6833-JMZYP,Month-to-month,Yes,Credit card (automatic),94,Very High,1505.45,Medium Value,Yes
2722-VOJQL,One year,Yes,Credit card (automatic),105.65,Very High,6903.1,High Value,No
1310-QRITU,Month-to-month,Yes,Electronic check,50.3,Medium,913.3,Medium Value,Yes
8961-QDZZJ,One year,Yes,Electronic check,95,Very High,5535.8,High Value,No
9715-SBVSU,Two year,Yes,Bank transfer (automatic),61.4,Medium,815.55,Medium Value,No
8490-BXHEO,Month-to-month,Yes,Credit card (automatic),80.55,High,1411.65,Medium Value,Yes
7173-TETGO,Two year,No,Bank transfer (automatic),78.5,High,5602.25,High Value,No
7929-SKFGK,Two year,No,Credit card (automatic),114.3,Very High,8244.3,High Value,No
2300-RQGOI,Two year,No,Mailed check,20.05,Low,741.5,Medium Value,No
3563-SVYLG,Two year,No,Credit card (automatic),62.65,Medium,4375.8,High Value,No
5228-EXCET,Month-to-month,Yes,Electronic check,80.85,High,1008.7,Medium Value,Yes
6435-VWCCY,Two year,Yes,Credit card (automatic),92.7,Very High,5968.4,High Value,No
4998-IKFSE,Month-to-month,No,Electronic check,100.45,Very High,3096.9,High Value,Yes
8630-QSGXK,Two year,Yes,Bank transfer (automatic),75.2,High,3901.25,High Value,No
2455-USLMV,Month-to-month,Yes,Credit card (automatic),84.75,High,2613.4,Medium Value,Yes
7394-FKDNK,Month-to-month,No,Electronic check,89.45,High,853.1,Medium Value,Yes
9488-FVZCC,Two year,Yes,Bank transfer (automatic),79.5,High,5661.7,High Value,No
6331-LWDTQ,Month-to-month,Yes,Credit card (automatic),72.15,High,794.25,Medium Value,Yes
5995-WWKKG,One year,Yes,Electronic check,19.8,Low,695.05,Medium Value,No
1597-FZREH,Month-to-month,No,Electronic check,76.4,High,160.8,Low Value,Yes
7879-CGSFV,One year,Yes,Mailed check,100.9,Very High,5552.05,High Value,No
9921-EZKBY,Month-to-month,Yes,Bank transfer (automatic),95.3,Very High,3275.15,High Value,Yes
7432-FFVAR,One year,No,Bank transfer (automatic),90.95,Very High,4236.6,High Value,No
7246-ZGQDF,Month-to-month,No,Electronic check,54.5,Medium,54.5,Low Value,Yes
7000-WCEVQ,Month-to-month,Yes,Mailed check,61.6,Medium,1174.35,Medium Value,Yes
0727-IWKVK,Month-to-month,Yes,Electronic check,79.9,High,741.7,Medium Value,Yes
5959-BELXA,Month-to-month,Yes,Credit card (automatic),96.15,Very High,3019.25,High Value,Yes
4456-RHSNB,Month-to-month,Yes,Bank transfer (automatic),49.6,Medium,962.9,Medium Value,Yes
3512-IZIKN,Two year,No,Credit card (automatic),65.3,Medium,4759.75,High Value,No
2481-SBOYW,Two year,Yes,Credit card (automatic),25,Low,1498.35,Medium Value,No
7109-MFBYV,Month-to-month,No,Electronic check,45.45,Medium,1233.15,Medium Value,Yes
1833-TCXKK,Month-to-month,Yes,Bank transfer (automatic),107.75,Very High,4882.8,High Value,Yes
1832-PEUTS,Two year,Yes,Credit card (automatic),89.1,High,5411.65,High Value,No
6141-OOXUQ,Month-to-month,No,Mailed check,19.65,Low,19.65,Low Value,Yes
8660-BUETV,Month-to-month,No,Mailed check,44.75,Medium,148.05,Low Value,Yes
0580-PIQHM,One year,Yes,Bank transfer (automatic),101.6,Very High,3930.55,High Value,No
5696-CEIQJ,Two year,No,Bank transfer (automatic),103.15,Very High,6895.5,High Value,No
7503-ZGUZJ,Month-to-month,Yes,Mailed check,84.65,High,84.65,Low Value,Yes
1696-HXOWK,One year,No,Mailed check,95.65,Very High,6856.95,High Value,No
3026-ATZYV,One year,No,Bank transfer (automatic),75.1,High,2658.8,Medium Value,No
4012-YCFAI,Two year,Yes,Mailed check,61.35,Medium,3766.2,High Value,No
2506-TNFCO,Month-to-month,Yes,Electronic check,69.55,Medium,69.55,Low Value,Yes
9970-QBCDA,Month-to-month,No,Credit card (automatic),19.7,Low,129.55,Low Value,Yes
8718-PTMEZ,Month-to-month,Yes,Electronic check,31.05,Low,347.25,Low Value,Yes
9496-IVVRP,Month-to-month,No,Bank transfer (automatic),51,Medium,581.7,Low Value,Yes
2207-OBZNX,Month-to-month,Yes,Mailed check,51,Medium,354.05,Low Value,Yes
2657-VPXTA,Month-to-month,Yes,Electronic check,88.85,High,929.45,Medium Value,Yes
6551-VLJMV,Two year,No,Credit card (automatic),20.05,Low,679,Medium Value,No
1221-GHZEP,Two year,Yes,Mailed check,65.1,Medium,3846.75,High Value,No
9289-LBQVU,One year,Yes,Mailed check,70.15,Medium,4480.7,High Value,No
6142-VSJQO,Month-to-month,Yes,Bank transfer (automatic),44.35,Medium,44.35,Low Value,Yes
3458-IDMFK,Two year,Yes,Mailed check,20.75,Low,499.4,Low Value,No
6933-FHBZC,One year,Yes,Mailed check,56.05,Medium,1553.2,Medium Value,No
0221-NAUXK,One year,Yes,Bank transfer (automatic),19.95,Low,219.5,Low Value,No
9770-KXGQU,One year,No,Mailed check,98.6,Very High,5311.85,High Value,No
6437-UKHMV,Month-to-month,Yes,Electronic check,79.7,High,586.05,Low Value,Yes
6538-POCHL,Month-to-month,Yes,Credit card (automatic),79,High,2576.8,Medium Value,Yes
6726-NNFWD,Two year,No,Credit card (automatic),89.45,High,6435.25,High Value,No
3002-WQZWT,Month-to-month,Yes,Electronic check,74.2,High,1993.25,Medium Value,Yes
4277-UDIEF,Month-to-month,No,Bank transfer (automatic),81,High,1923.85,Medium Value,Yes
1208-NBVFH,Month-to-month,Yes,Electronic check,49.6,Medium,939.8,Medium Value,Yes
4912-PIGUY,Month-to-month,Yes,Electronic check,84.6,High,84.6,Low Value,Yes
1114-CENIM,Month-to-month,Yes,Credit card (automatic),55,Medium,3092.65,High Value,Yes
6060-DRTNL,Month-to-month,Yes,Mailed check,84.85,High,415.55,Low Value,Yes
2725-TTRIQ,Two year,Yes,Bank transfer (automatic),84.2,High,5986.55,High Value,No
3374-TTZTK,Two year,Yes,Electronic check,106.3,Very High,5487,High Value,No
8990-ZXLSU,Month-to-month,No,Electronic check,69.05,Medium,651.5,Low Value,Yes
2275-RBYQS,Month-to-month,Yes,Mailed check,45.4,Medium,45.4,Low Value,Yes
8473-VUVJN,Month-to-month,Yes,Electronic check,73.65,High,73.65,Low Value,Yes
6289-CPNLD,One year,Yes,Mailed check,73.9,High,2405.05,Medium Value,No
5536-SLHPM,Month-to-month,Yes,Electronic check,77.75,High,4458.15,High Value,Yes
4419-UJMUS,Two year,Yes,Electronic check,99.35,Very High,6856.45,High Value,No
7794-JASDG,Month-to-month,Yes,Mailed check,50.75,Medium,50.75,Low Value,Yes
7609-YBPXG,Two year,No,Bank transfer (automatic),87.1,High,4735.2,High Value,No
